Categoria,Ano,Mês,Localidade,Valor Índice
 Serviços de apoio às atividades empresariais,2022,12,Brasil,115.05337
 Serviços de apoio às atividades empresariais,2023,01,Brasil,97.2729
 Serviços de apoio às atividades empresariais,2023,02,Brasil,96.96151
 Serviços de apoio às atividades empresariais,2023,03,Brasil,107.75297
 Serviços de apoio às atividades empresariais,2023,04,Brasil,100.80832
 Serviços de apoio às atividades empresariais,2023,05,Brasil,106.50123
 Serviços de apoio às atividades empresariais,2023,06,Brasil,106.91362
 Serviços de apoio às atividades empresariais,2023,07,Brasil,107.16803
 Serviços de apoio às atividades empresariais,2023,08,Brasil,107.40559
 Serviços de apoio às atividades empresariais,2023,09,Brasil,106.00337
 Serviços de apoio às atividades empresariais,2023,10,Brasil,105.47999
 Serviços de apoio às atividades empresariais,2023,11,Brasil,112.21302
 Serviços de apoio às atividades empresariais,2023,12,Brasil,117.17254
 Serviços de apoio às atividades empresariais,2024,01,Brasil,101.93348
 Serviços de apoio às atividades empresariais,2024,02,Brasil,101.06546
 Serviços de apoio às atividades empresariais,2024,03,Brasil,109.20391
 Serviços de apoio às atividades empresariais,2024,04,Brasil,106.15869
 Serviços de apoio às atividades empresariais,2024,05,Brasil,105.76802
 Serviços de apoio às atividades empresariais,2024,06,Brasil,111.40353
 Serviços de apoio às atividades empresariais,2024,07,Brasil,112.40818
 Serviços de apoio às atividades empresariais,2024,08,Brasil,111.41956
 Serviços de apoio às atividades empresariais,2024,09,Brasil,112.51209
 Serviços de apoio às atividades empresariais,2020,10,Brasil,
 Serviços de apoio às atividades empresariais,2020,11,Brasil,
 Serviços de apoio às atividades empresariais,2020,12,Brasil,
 Serviços de apoio às atividades empresariais,2021,01,Brasil,
 Serviços de apoio às atividades empresariais,2021,02,Brasil,
 Serviços de apoio às atividades empresariais,2021,03,Brasil,
 Serviços de apoio às atividades empresariais,2021,04,Brasil,
 Serviços de apoio às atividades empresariais,2021,05,Brasil,
 Serviços de apoio às atividades empresariais,2021,06,Brasil,
 Serviços de apoio às atividades empresariais,2021,07,Brasil,
 Serviços de apoio às atividades empresariais,2021,08,Brasil,
 Serviços de apoio às atividades empresariais,2021,09,Brasil,
 Serviços de apoio às atividades empresariais,2021,10,Brasil,
 Serviços de apoio às atividades empresariais,2021,11,Brasil,
 Serviços de apoio às atividades empresariais,2021,12,Brasil,
 Serviços de apoio às atividades empresariais,2022,01,Brasil,79.27797
 Serviços de apoio às atividades empresariais,2022,02,Brasil,83.87665
 Serviços de apoio às atividades empresariais,2022,03,Brasil,96.8908
 Serviços de apoio às atividades empresariais,2022,04,Brasil,91.93861
 Serviços de apoio às atividades empresariais,2022,05,Brasil,100.6439
 Serviços de apoio às atividades empresariais,2022,06,Brasil,101.35242
 Serviços de apoio às atividades empresariais,2022,07,Brasil,108.26142
 Serviços de apoio às atividades empresariais,2022,08,Brasil,115.44028
 Serviços de apoio às atividades empresariais,2022,09,Brasil,110.71851
 Serviços de apoio às atividades empresariais,2022,10,Brasil,105.60475
 Serviços de apoio às atividades empresariais,2022,11,Brasil,104.34839
 Serviços de apoio às atividades empresariais,2022,12,Brasil,101.6463
 Serviços de apoio às atividades empresariais,2023,01,Brasil,93.37721
 Serviços de apoio às atividades empresariais,2023,02,Brasil,94.36077
 Serviços de apoio às atividades empresariais,2023,03,Brasil,110.38777
 Serviços de apoio às atividades empresariais,2023,04,Brasil,96.2108
 Serviços de apoio às atividades empresariais,2023,05,Brasil,106.01276
 Serviços de apoio às atividades empresariais,2023,06,Brasil,102.29676
 Serviços de apoio às atividades empresariais,2023,07,Brasil,105.58093
 Serviços de apoio às atividades empresariais,2023,08,Brasil,112.33152
 Serviços de apoio às atividades empresariais,2023,09,Brasil,112.82435
 Serviços de apoio às atividades empresariais,2023,10,Brasil,112.12139
 Serviços de apoio às atividades empresariais,2023,11,Brasil,110.20419
 Serviços de apoio às atividades empresariais,2023,12,Brasil,104.98287
 Serviços de apoio às atividades empresariais,2024,01,Brasil,100.8602
 Serviços de apoio às atividades empresariais,2024,02,Brasil,97.76946
 Serviços de apoio às atividades empresariais,2024,03,Brasil,100.82634
 Serviços de apoio às atividades empresariais,2024,04,Brasil,102.48736
 Serviços de apoio às atividades empresariais,2024,05,Brasil,103.99822
 Serviços de apoio às atividades empresariais,2024,06,Brasil,105.99886
 Serviços de apoio às atividades empresariais,2024,07,Brasil,115.07572
 Serviços de apoio às atividades empresariais,2024,08,Brasil,116.51191
 Serviços de apoio às atividades empresariais,2024,09,Brasil,111.15253
 Serviços de apoio às atividades empresariais,2020,10,Brasil,
 Serviços de apoio às atividades empresariais,2020,11,Brasil,
 Serviços de apoio às atividades empresariais,2020,12,Brasil,
 Serviços de apoio às atividades empresariais,2021,01,Brasil,
 Serviços de apoio às atividades empresariais,2021,02,Brasil,
 Serviços de apoio às atividades empresariais,2021,03,Brasil,
 Serviços de apoio às atividades empresariais,2021,04,Brasil,
 Serviços de apoio às atividades empresariais,2021,05,Brasil,
 Serviços de apoio às atividades empresariais,2021,06,Brasil,
 Serviços de apoio às atividades empresariais,2021,07,Brasil,
 Serviços de apoio às atividades empresariais,2021,08,Brasil,
 Serviços de apoio às atividades empresariais,2021,09,Brasil,
 Serviços de apoio às atividades empresariais,2021,10,Brasil,
 Serviços de apoio às atividades empresariais,2021,11,Brasil,
 Serviços de apoio às atividades empresariais,2021,12,Brasil,
 Serviços de apoio às atividades empresariais,2022,01,Brasil,79.27797
 Serviços de apoio às atividades empresariais,2022,02,Brasil,83.87665
 Serviços de apoio às atividades empresariais,2022,03,Brasil,96.8908
 Serviços de apoio às atividades empresariais,2022,04,Brasil,91.93861
 Serviços de apoio às atividades empresariais,2022,05,Brasil,100.6439
 Serviços de apoio às atividades empresariais,2022,06,Brasil,101.35242
 Serviços de apoio às atividades empresariais,2022,07,Brasil,108.26142
 Serviços de apoio às atividades empresariais,2022,08,Brasil,115.44028
 Serviços de apoio às atividades empresariais,2022,09,Brasil,110.71851
 Serviços de apoio às atividades empresariais,2022,10,Brasil,105.60475
 Serviços de apoio às atividades empresariais,2022,11,Brasil,104.34839
 Serviços de apoio às atividades empresariais,2022,12,Brasil,101.6463
 Serviços de apoio às atividades empresariais,2023,01,Brasil,93.37721
 Serviços de apoio às atividades empresariais,2023,02,Brasil,94.36077
 Serviços de apoio às atividades empresariais,2023,03,Brasil,110.38777
 Serviços de apoio às atividades empresariais,2023,04,Brasil,96.2108
 Serviços de apoio às atividades empresariais,2023,05,Brasil,106.01276
 Serviços de apoio às atividades empresariais,2023,06,Brasil,102.29676
 Serviços de apoio às atividades empresariais,2023,07,Brasil,105.58093
 Serviços de apoio às atividades empresariais,2023,08,Brasil,112.33152
 Serviços de apoio às atividades empresariais,2023,09,Brasil,112.82435
 Serviços de apoio às atividades empresariais,2023,10,Brasil,112.12139
 Serviços de apoio às atividades empresariais,2023,11,Brasil,110.20419
 Serviços de apoio às atividades empresariais,2023,12,Brasil,104.98287
 Serviços de apoio às atividades empresariais,2024,01,Brasil,100.8602
 Serviços de apoio às atividades empresariais,2024,02,Brasil,97.76946
 Serviços de apoio às atividades empresariais,2024,03,Brasil,100.82634
 Serviços de apoio às atividades empresariais,2024,04,Brasil,102.48736
 Serviços de apoio às atividades empresariais,2024,05,Brasil,103.99822
 Serviços de apoio às atividades empresariais,2024,06,Brasil,105.99886
 Serviços de apoio às atividades empresariais,2024,07,Brasil,115.07572
 Serviços de apoio às atividades empresariais,2024,08,Brasil,116.51191
 Serviços de apoio às atividades empresariais,2024,09,Brasil,111.15253
 Serviços de apoio às atividades empresariais,2020,10,Brasil,
 Serviços de apoio às atividades empresariais,2020,11,Brasil,
 Serviços de apoio às atividades empresariais,2020,12,Brasil,
 Serviços de apoio às atividades empresariais,2021,01,Brasil,
 Serviços de apoio às atividades empresariais,2021,02,Brasil,
 Serviços de apoio às atividades empresariais,2021,03,Brasil,
 Serviços de apoio às atividades empresariais,2021,04,Brasil,
 Serviços de apoio às atividades empresariais,2021,05,Brasil,
 Serviços de apoio às atividades empresariais,2021,06,Brasil,
 Serviços de apoio às atividades empresariais,2021,07,Brasil,
 Serviços de apoio às atividades empresariais,2021,08,Brasil,
 Serviços de apoio às atividades empresariais,2021,09,Brasil,
 Serviços de apoio às atividades empresariais,2021,10,Brasil,
 Serviços de apoio às atividades empresariais,2021,11,Brasil,
 Serviços de apoio às atividades empresariais,2021,12,Brasil,
 Serviços de apoio às atividades empresariais,2022,01,Brasil,78.17522
 Serviços de apoio às atividades empresariais,2022,02,Brasil,77.98069
 Serviços de apoio às atividades empresariais,2022,03,Brasil,93.29403
 Serviços de apoio às atividades empresariais,2022,04,Brasil,93.71321
 Serviços de apoio às atividades empresariais,2022,05,Brasil,100.63293
 Serviços de apoio às atividades empresariais,2022,06,Brasil,104.5069
 Serviços de apoio às atividades empresariais,2022,07,Brasil,107.01321
 Serviços de apoio às atividades empresariais,2022,08,Brasil,107.09286
 Serviços de apoio às atividades empresariais,2022,09,Brasil,105.01369
 Serviços de apoio às atividades empresariais,2022,10,Brasil,104.43606
 Serviços de apoio às atividades empresariais,2022,11,Brasil,104.02364
 Serviços de apoio às atividades empresariais,2022,12,Brasil,124.11757
 Serviços de apoio às atividades empresariais,2023,01,Brasil,103.94361
 Serviços de apoio às atividades empresariais,2023,02,Brasil,95.07787
 Serviços de apoio às atividades empresariais,2023,03,Brasil,107.33799
 Serviços de apoio às atividades empresariais,2023,04,Brasil,99.12308
 Serviços de apoio às atividades empresariais,2023,05,Brasil,103.21537
 Serviços de apoio às atividades empresariais,2023,06,Brasil,99.83451
 Serviços de apoio às atividades empresariais,2023,07,Brasil,97.06977
 Serviços de apoio às atividades empresariais,2023,08,Brasil,100.88293
 Serviços de apoio às atividades empresariais,2023,09,Brasil,95.96339
 Serviços de apoio às atividades empresariais,2023,10,Brasil,99.38053
 Serviços de apoio às atividades empresariais,2023,11,Brasil,97.14775
 Serviços de apoio às atividades empresariais,2023,12,Brasil,104.13973
 Serviços de apoio às atividades empresariais,2024,01,Brasil,94.3252
 Serviços de apoio às atividades empresariais,2024,02,Brasil,90.05461
 Serviços de apoio às atividades empresariais,2024,03,Brasil,97.50743
 Serviços de apoio às atividades empresariais,2024,04,Brasil,101.75146
 Serviços de apoio às atividades empresariais,2024,05,Brasil,97.69713
 Serviços de apoio às atividades empresariais,2024,06,Brasil,96.67889
 Serviços de apoio às atividades empresariais,2024,07,Brasil,100.06528
 Serviços de apoio às atividades empresariais,2024,08,Brasil,98.89289
 Serviços de apoio às atividades empresariais,2024,09,Brasil,100.23783
 Serviços de apoio às atividades empresariais,2020,10,Brasil,
 Serviços de apoio às atividades empresariais,2020,11,Brasil,
 Serviços de apoio às atividades empresariais,2020,12,Brasil,
 Serviços de apoio às atividades empresariais,2021,01,Brasil,
 Serviços de apoio às atividades empresariais,2021,02,Brasil,
 Serviços de apoio às atividades empresariais,2021,03,Brasil,
 Serviços de apoio às atividades empresariais,2021,04,Brasil,
 Serviços de apoio às atividades empresariais,2021,05,Brasil,
 Serviços de apoio às atividades empresariais,2021,06,Brasil,
 Serviços de apoio às atividades empresariais,2021,07,Brasil,
 Serviços de apoio às atividades empresariais,2021,08,Brasil,
 Serviços de apoio às atividades empresariais,2021,09,Brasil,
 Serviços de apoio às atividades empresariais,2021,10,Brasil,
 Serviços de apoio às atividades empresariais,2021,11,Brasil,
 Serviços de apoio às atividades empresariais,2021,12,Brasil,
 Serviços de apoio às atividades empresariais,2022,01,Brasil,78.17522
 Serviços de apoio às atividades empresariais,2022,02,Brasil,77.98069
 Serviços de apoio às atividades empresariais,2022,03,Brasil,93.29403
 Serviços de apoio às atividades empresariais,2022,04,Brasil,93.71321
 Serviços de apoio às atividades empresariais,2022,05,Brasil,100.63293
 Serviços de apoio às atividades empresariais,2022,06,Brasil,104.5069
 Serviços de apoio às atividades empresariais,2022,07,Brasil,107.01321
 Serviços de apoio às atividades empresariais,2022,08,Brasil,107.09286
 Serviços de apoio às atividades empresariais,2022,09,Brasil,105.01369
 Serviços de apoio às atividades empresariais,2022,10,Brasil,104.43606
 Serviços de apoio às atividades empresariais,2022,11,Brasil,104.02364
 Serviços de apoio às atividades empresariais,2022,12,Brasil,124.11757
 Serviços de apoio às atividades empresariais,2023,01,Brasil,103.94361
 Serviços de apoio às atividades empresariais,2023,02,Brasil,95.07787
 Serviços de apoio às atividades empresariais,2023,03,Brasil,107.33799
 Serviços de apoio às atividades empresariais,2023,04,Brasil,99.12308
 Serviços de apoio às atividades empresariais,2023,05,Brasil,103.21537
 Serviços de apoio às atividades empresariais,2023,06,Brasil,99.83451
 Serviços de apoio às atividades empresariais,2023,07,Brasil,97.06977
 Serviços de apoio às atividades empresariais,2023,08,Brasil,100.88293
 Serviços de apoio às atividades empresariais,2023,09,Brasil,95.96339
 Serviços de apoio às atividades empresariais,2023,10,Brasil,99.38053
 Serviços de apoio às atividades empresariais,2023,11,Brasil,97.14775
 Serviços de apoio às atividades empresariais,2023,12,Brasil,104.13973
 Serviços de apoio às atividades empresariais,2024,01,Brasil,94.3252
 Serviços de apoio às atividades empresariais,2024,02,Brasil,90.05461
 Serviços de apoio às atividades empresariais,2024,03,Brasil,97.50743
 Serviços de apoio às atividades empresariais,2024,04,Brasil,101.75146
 Serviços de apoio às atividades empresariais,2024,05,Brasil,97.69713
 Serviços de apoio às atividades empresariais,2024,06,Brasil,96.67889
 Serviços de apoio às atividades empresariais,2024,07,Brasil,100.06528
 Serviços de apoio às atividades empresariais,2024,08,Brasil,98.89289
 Serviços de apoio às atividades empresariais,2024,09,Brasil,100.23783
 Serviços de apoio às atividades empresariais,2020,10,Brasil,
 Serviços de apoio às atividades empresariais,2020,11,Brasil,
 Serviços de apoio às atividades empresariais,2020,12,Brasil,
 Serviços de apoio às atividades empresariais,2021,01,Brasil,
 Serviços de apoio às atividades empresariais,2021,02,Brasil,
 Serviços de apoio às atividades empresariais,2021,03,Brasil,
 Serviços de apoio às atividades empresariais,2021,04,Brasil,
 Serviços de apoio às atividades empresariais,2021,05,Brasil,
 Serviços de apoio às atividades empresariais,2021,06,Brasil,
 Serviços de apoio às atividades empresariais,2021,07,Brasil,
 Serviços de apoio às atividades empresariais,2021,08,Brasil,
 Serviços de apoio às atividades empresariais,2021,09,Brasil,
 Serviços de apoio às atividades empresariais,2021,10,Brasil,
 Serviços de apoio às atividades empresariais,2021,11,Brasil,
 Serviços de apoio às atividades empresariais,2021,12,Brasil,
 Serviços de apoio às atividades empresariais,2022,01,Brasil,83.42533
 Serviços de apoio às atividades empresariais,2022,02,Brasil,84.86203
 Serviços de apoio às atividades empresariais,2022,03,Brasil,102.51473
 Serviços de apoio às atividades empresariais,2022,04,Brasil,97.38216
 Serviços de apoio às atividades empresariais,2022,05,Brasil,103.14444
 Serviços de apoio às atividades empresariais,2022,06,Brasil,114.02122
 Serviços de apoio às atividades empresariais,2022,07,Brasil,105.41146
 Serviços de apoio às atividades empresariais,2022,08,Brasil,105.36301
 Serviços de apoio às atividades empresariais,2022,09,Brasil,98.51976
 Serviços de apoio às atividades empresariais,2022,10,Brasil,100.82132
 Serviços de apoio às atividades empresariais,2022,11,Brasil,96.4591
 Serviços de apoio às atividades empresariais,2022,12,Brasil,108.07543
 Serviços de apoio às atividades empresariais,2023,01,Brasil,91.43792
 Serviços de apoio às atividades empresariais,2023,02,Brasil,95.87275
 Serviços de apoio às atividades empresariais,2023,03,Brasil,118.87689
 Serviços de apoio às atividades empresariais,2023,04,Brasil,105.76161
 Serviços de apoio às atividades empresariais,2023,05,Brasil,109.63542
 Serviços de apoio às atividades empresariais,2023,06,Brasil,107.76416
 Serviços de apoio às atividades empresariais,2023,07,Brasil,112.94474
 Serviços de apoio às atividades empresariais,2023,08,Brasil,115.20927
 Serviços de apoio às atividades empresariais,2023,09,Brasil,118.69862
 Serviços de apoio às atividades empresariais,2023,10,Brasil,112.30551
 Serviços de apoio às atividades empresariais,2023,11,Brasil,109.58127
 Serviços de apoio às atividades empresariais,2023,12,Brasil,107.40099
 Serviços de apoio às atividades empresariais,2024,01,Brasil,100.7669
 Serviços de apoio às atividades empresariais,2024,02,Brasil,106.94414
 Serviços de apoio às atividades empresariais,2024,03,Brasil,126.30901
 Serviços de apoio às atividades empresariais,2024,04,Brasil,116.80899
 Serviços de apoio às atividades empresariais,2024,05,Brasil,117.55899
 Serviços de apoio às atividades empresariais,2024,06,Brasil,124.31623
 Serviços de apoio às atividades empresariais,2024,07,Brasil,121.6876
 Serviços de apoio às atividades empresariais,2024,08,Brasil,121.86107
 Serviços de apoio às atividades empresariais,2024,09,Brasil,123.0835
 Serviços de apoio às atividades empresariais,2020,10,Brasil,
 Serviços de apoio às atividades empresariais,2020,11,Brasil,
 Serviços de apoio às atividades empresariais,2020,12,Brasil,
 Serviços de apoio às atividades empresariais,2021,01,Brasil,
 Serviços de apoio às atividades empresariais,2021,02,Brasil,
 Serviços de apoio às atividades empresariais,2021,03,Brasil,
 Serviços de apoio às atividades empresariais,2021,04,Brasil,
 Serviços de apoio às atividades empresariais,2021,05,Brasil,
 Serviços de apoio às atividades empresariais,2021,06,Brasil,
 Serviços de apoio às atividades empresariais,2021,07,Brasil,
 Serviços de apoio às atividades empresariais,2021,08,Brasil,
 Serviços de apoio às atividades empresariais,2021,09,Brasil,
 Serviços de apoio às atividades empresariais,2021,10,Brasil,
 Serviços de apoio às atividades empresariais,2021,11,Brasil,
 Serviços de apoio às atividades empresariais,2021,12,Brasil,
 Serviços de apoio às atividades empresariais,2022,01,Brasil,83.42533
 Serviços de apoio às atividades empresariais,2022,02,Brasil,84.86203
 Serviços de apoio às atividades empresariais,2022,03,Brasil,102.51473
 Serviços de apoio às atividades empresariais,2022,04,Brasil,97.38216
 Serviços de apoio às atividades empresariais,2022,05,Brasil,103.14444
 Serviços de apoio às atividades empresariais,2022,06,Brasil,114.02122
 Serviços de apoio às atividades empresariais,2022,07,Brasil,105.41146
 Serviços de apoio às atividades empresariais,2022,08,Brasil,105.36301
 Serviços de apoio às atividades empresariais,2022,09,Brasil,98.51976
 Serviços de apoio às atividades empresariais,2022,10,Brasil,100.82132
 Serviços de apoio às atividades empresariais,2022,11,Brasil,96.4591
 Serviços de apoio às atividades empresariais,2022,12,Brasil,108.07543
 Serviços de apoio às atividades empresariais,2023,01,Brasil,91.43792
 Serviços de apoio às atividades empresariais,2023,02,Brasil,95.87275
 Serviços de apoio às atividades empresariais,2023,03,Brasil,118.87689
 Serviços de apoio às atividades empresariais,2023,04,Brasil,105.76161
 Serviços de apoio às atividades empresariais,2023,05,Brasil,109.63542
 Serviços de apoio às atividades empresariais,2023,06,Brasil,107.76416
 Serviços de apoio às atividades empresariais,2023,07,Brasil,112.94474
 Serviços de apoio às atividades empresariais,2023,08,Brasil,115.20927
 Serviços de apoio às atividades empresariais,2023,09,Brasil,118.69862
 Serviços de apoio às atividades empresariais,2023,10,Brasil,112.30551
 Serviços de apoio às atividades empresariais,2023,11,Brasil,109.58127
 Serviços de apoio às atividades empresariais,2023,12,Brasil,107.40099
 Serviços de apoio às atividades empresariais,2024,01,Brasil,100.7669
 Serviços de apoio às atividades empresariais,2024,02,Brasil,106.94414
 Serviços de apoio às atividades empresariais,2024,03,Brasil,126.30901
 Serviços de apoio às atividades empresariais,2024,04,Brasil,116.80899
 Serviços de apoio às atividades empresariais,2024,05,Brasil,117.55899
 Serviços de apoio às atividades empresariais,2024,06,Brasil,124.31623
 Serviços de apoio às atividades empresariais,2024,07,Brasil,121.6876
 Serviços de apoio às atividades empresariais,2024,08,Brasil,121.86107
 Serviços de apoio às atividades empresariais,2024,09,Brasil,123.0835
 Serviços de apoio às atividades empresariais,2020,10,Brasil,74.73068
 Serviços de apoio às atividades empresariais,2020,11,Brasil,70.59792
 Serviços de apoio às atividades empresariais,2020,12,Brasil,73.60023
 Serviços de apoio às atividades empresariais,2021,01,Brasil,68.58436
 Serviços de apoio às atividades empresariais,2021,02,Brasil,70.65269
 Serviços de apoio às atividades empresariais,2021,03,Brasil,82.55157
 Serviços de apoio às atividades empresariais,2021,04,Brasil,84.4069
 Serviços de apoio às atividades empresariais,2021,05,Brasil,81.01499
 Serviços de apoio às atividades empresariais,2021,06,Brasil,78.56354
 Serviços de apoio às atividades empresariais,2021,07,Brasil,86.22289
 Serviços de apoio às atividades empresariais,2021,08,Brasil,87.83459
 Serviços de apoio às atividades empresariais,2021,09,Brasil,85.70322
 Serviços de apoio às atividades empresariais,2021,10,Brasil,89.85329
 Serviços de apoio às atividades empresariais,2021,11,Brasil,87.41608
 Serviços de apoio às atividades empresariais,2021,12,Brasil,93.19069
 Serviços de apoio às atividades empresariais,2022,01,Brasil,86.05252
 Serviços de apoio às atividades empresariais,2022,02,Brasil,88.46632
 Serviços de apoio às atividades empresariais,2022,03,Brasil,92.1096
 Serviços de apoio às atividades empresariais,2022,04,Brasil,93.1334
 Serviços de apoio às atividades empresariais,2022,05,Brasil,98.70435
 Serviços de apoio às atividades empresariais,2022,06,Brasil,98.15187
 Serviços de apoio às atividades empresariais,2022,07,Brasil,107.37214
 Serviços de apoio às atividades empresariais,2022,08,Brasil,111.24874
 Serviços de apoio às atividades empresariais,2022,09,Brasil,104.42526
 Serviços de apoio às atividades empresariais,2022,10,Brasil,106.12087
 Serviços de apoio às atividades empresariais,2022,11,Brasil,107.59377
 Serviços de apoio às atividades empresariais,2022,12,Brasil,106.62117
 Serviços de apoio às atividades empresariais,2023,01,Brasil,103.20006
 Serviços de apoio às atividades empresariais,2023,02,Brasil,104.04277
 Serviços de apoio às atividades empresariais,2023,03,Brasil,115.67635
 Serviços de apoio às atividades empresariais,2023,04,Brasil,108.14838
 Serviços de apoio às atividades empresariais,2023,05,Brasil,120.88603
 Serviços de apoio às atividades empresariais,2023,06,Brasil,108.02116
 Serviços de apoio às atividades empresariais,2023,07,Brasil,114.41654
 Serviços de apoio às atividades empresariais,2023,08,Brasil,113.98214
 Serviços de apoio às atividades empresariais,2023,09,Brasil,114.42868
 Serviços de apoio às atividades empresariais,2023,10,Brasil,109.6591
 Serviços de apoio às atividades empresariais,2023,11,Brasil,110.24916
 Serviços de apoio às atividades empresariais,2023,12,Brasil,117.92124
 Serviços de apoio às atividades empresariais,2024,01,Brasil,113.92451
 Serviços de apoio às atividades empresariais,2024,02,Brasil,117.86618
 Serviços de apoio às atividades empresariais,2024,03,Brasil,113.34404
 Serviços de apoio às atividades empresariais,2024,04,Brasil,117.91455
 Serviços de apoio às atividades empresariais,2024,05,Brasil,120.7386
 Serviços de apoio às atividades empresariais,2024,06,Brasil,120.58044
 Serviços de apoio às atividades empresariais,2024,07,Brasil,127.33808
 Serviços de apoio às atividades empresariais,2024,08,Brasil,124.65305
 Serviços de apoio às atividades empresariais,2024,09,Brasil,123.10014
 Serviços de apoio às atividades empresariais,2020,10,Brasil,74.73068
 Serviços de apoio às atividades empresariais,2020,11,Brasil,70.59792
 Serviços de apoio às atividades empresariais,2020,12,Brasil,73.60023
 Serviços de apoio às atividades empresariais,2021,01,Brasil,68.58436
 Serviços de apoio às atividades empresariais,2021,02,Brasil,70.65269
 Serviços de apoio às atividades empresariais,2021,03,Brasil,82.55157
 Serviços de apoio às atividades empresariais,2021,04,Brasil,84.4069
 Serviços de apoio às atividades empresariais,2021,05,Brasil,81.01499
 Serviços de apoio às atividades empresariais,2021,06,Brasil,78.56354
 Serviços de apoio às atividades empresariais,2021,07,Brasil,86.22289
 Serviços de apoio às atividades empresariais,2021,08,Brasil,87.83459
 Serviços de apoio às atividades empresariais,2021,09,Brasil,85.70322
 Serviços de apoio às atividades empresariais,2021,10,Brasil,89.85329
 Serviços de apoio às atividades empresariais,2021,11,Brasil,87.41608
 Serviços de apoio às atividades empresariais,2021,12,Brasil,93.19069
 Serviços de apoio às atividades empresariais,2022,01,Brasil,86.05252
 Serviços de apoio às atividades empresariais,2022,02,Brasil,88.46632
 Serviços de apoio às atividades empresariais,2022,03,Brasil,92.1096
 Serviços de apoio às atividades empresariais,2022,04,Brasil,93.1334
 Serviços de apoio às atividades empresariais,2022,05,Brasil,98.70435
 Serviços de apoio às atividades empresariais,2022,06,Brasil,98.15187
 Serviços de apoio às atividades empresariais,2022,07,Brasil,107.37214
 Serviços de apoio às atividades empresariais,2022,08,Brasil,111.24874
 Serviços de apoio às atividades empresariais,2022,09,Brasil,104.42526
 Serviços de apoio às atividades empresariais,2022,10,Brasil,106.12087
 Serviços de apoio às atividades empresariais,2022,11,Brasil,107.59377
 Serviços de apoio às atividades empresariais,2022,12,Brasil,106.62117
 Serviços de apoio às atividades empresariais,2023,01,Brasil,103.20006
 Serviços de apoio às atividades empresariais,2023,02,Brasil,104.04277
 Serviços de apoio às atividades empresariais,2023,03,Brasil,115.67635
 Serviços de apoio às atividades empresariais,2023,04,Brasil,108.14838
 Serviços de apoio às atividades empresariais,2023,05,Brasil,120.88603
 Serviços de apoio às atividades empresariais,2023,06,Brasil,108.02116
 Serviços de apoio às atividades empresariais,2023,07,Brasil,114.41654
 Serviços de apoio às atividades empresariais,2023,08,Brasil,113.98214
 Serviços de apoio às atividades empresariais,2023,09,Brasil,114.42868
 Serviços de apoio às atividades empresariais,2023,10,Brasil,109.6591
 Serviços de apoio às atividades empresariais,2023,11,Brasil,110.24916
 Serviços de apoio às atividades empresariais,2023,12,Brasil,117.92124
 Serviços de apoio às atividades empresariais,2024,01,Brasil,113.92451
 Serviços de apoio às atividades empresariais,2024,02,Brasil,117.86618
 Serviços de apoio às atividades empresariais,2024,03,Brasil,113.34404
 Serviços de apoio às atividades empresariais,2024,04,Brasil,117.91455
 Serviços de apoio às atividades empresariais,2024,05,Brasil,120.7386
 Serviços de apoio às atividades empresariais,2024,06,Brasil,120.58044
 Serviços de apoio às atividades empresariais,2024,07,Brasil,127.33808
 Serviços de apoio às atividades empresariais,2024,08,Brasil,124.65305
 Serviços de apoio às atividades empresariais,2024,09,Brasil,123.10014
 Serviços de apoio às atividades empresariais,2020,10,Brasil,39.40172
 Serviços de apoio às atividades empresariais,2020,11,Brasil,42.92475
 Serviços de apoio às atividades empresariais,2020,12,Brasil,54.55389
 Serviços de apoio às atividades empresariais,2021,01,Brasil,53.21107
 Serviços de apoio às atividades empresariais,2021,02,Brasil,39.19671
 Serviços de apoio às atividades empresariais,2021,03,Brasil,34.31492
 Serviços de apoio às atividades empresariais,2021,04,Brasil,28.94638
 Serviços de apoio às atividades empresariais,2021,05,Brasil,38.40636
 Serviços de apoio às atividades empresariais,2021,06,Brasil,43.39775
 Serviços de apoio às atividades empresariais,2021,07,Brasil,55.57122
 Serviços de apoio às atividades empresariais,2021,08,Brasil,57.94544
 Serviços de apoio às atividades empresariais,2021,09,Brasil,63.80899
 Serviços de apoio às atividades empresariais,2021,10,Brasil,73.92759
 Serviços de apoio às atividades empresariais,2021,11,Brasil,80.07742
 Serviços de apoio às atividades empresariais,2021,12,Brasil,99.40408
 Serviços de apoio às atividades empresariais,2022,01,Brasil,94.3833
 Serviços de apoio às atividades empresariais,2022,02,Brasil,66.56646
 Serviços de apoio às atividades empresariais,2022,03,Brasil,81.53762
 Serviços de apoio às atividades empresariais,2022,04,Brasil,84.38016
 Serviços de apoio às atividades empresariais,2022,05,Brasil,92.91095
 Serviços de apoio às atividades empresariais,2022,06,Brasil,93.34878
 Serviços de apoio às atividades empresariais,2022,07,Brasil,114.23766
 Serviços de apoio às atividades empresariais,2022,08,Brasil,108.93527
 Serviços de apoio às atividades empresariais,2022,09,Brasil,111.43919
 Serviços de apoio às atividades empresariais,2022,10,Brasil,112.30727
 Serviços de apoio às atividades empresariais,2022,11,Brasil,112.05586
 Serviços de apoio às atividades empresariais,2022,12,Brasil,127.89748
 Serviços de apoio às atividades empresariais,2023,01,Brasil,129.17134
